id,date,station_number,level(m)
28207,1976-01-24,sh003,
28201,1976-01-23,sh003,
28198,1976-01-22,sh003,
28192,1976-01-21,sh003,
28188,1976-01-20,sh003,
28183,1976-01-19,sh003,
28178,1976-01-18,sh003,
28172,1976-01-17,sh003,
28166,1976-01-16,sh003,
28163,1976-01-15,sh003,
28157,1976-01-14,sh003,
28151,1976-01-13,sh003,
28145,1976-01-12,sh003,
28141,1976-01-11,sh003,
28135,1976-01-10,sh003,
28133,1976-01-09,sh003,
28125,1976-01-08,sh003,
28121,1976-01-07,sh003,
28117,1976-01-06,sh003,
28110,1976-01-05,sh003,
28106,1976-01-04,sh003,
28099,1976-01-03,sh003,
28094,1976-01-02,sh003,
28093,1976-01-01,sh003,
28087,1975-12-31,sh003,
28081,1975-12-30,sh003,
28077,1975-12-29,sh003,
28073,1975-12-28,sh003,
28066,1975-12-27,sh003,
28061,1975-12-26,sh003,
28057,1975-12-25,sh003,
28051,1975-12-24,sh003,
28045,1975-12-23,sh003,
28043,1975-12-22,sh003,
28036,1975-12-21,sh003,
28033,1975-12-20,sh003,
28028,1975-12-19,sh003,
28021,1975-12-18,sh003,
28016,1975-12-17,sh003,
28010,1975-12-16,sh003,
28005,1975-12-15,sh003,
28000,1975-12-14,sh003,
27998,1975-12-13,sh003,
27993,1975-12-12,sh003,
27986,1975-12-11,sh003,
27981,1975-12-10,sh003,
27978,1975-12-09,sh003,
27970,1975-12-08,sh003,
27968,1975-12-07,sh003,
27959,1975-12-06,sh003,
27955,1975-12-05,sh003,
27949,1975-12-04,sh003,
27947,1975-12-03,sh003,
27943,1975-12-02,sh003,
27936,1975-12-01,sh003,
27930,1975-11-30,sh003,
27927,1975-11-29,sh003,
27922,1975-11-28,sh003,
27916,1975-11-27,sh003,
27913,1975-11-26,sh003,
27907,1975-11-25,sh003,
27899,1975-11-24,sh003,
27894,1975-11-23,sh003,
27892,1975-11-22,sh003,
27886,1975-11-21,sh003,
27883,1975-11-20,sh003,
27874,1975-11-19,sh003,
27871,1975-11-18,sh003,
27867,1975-11-17,sh003,
27861,1975-11-16,sh003,
27857,1975-11-15,sh003,
27853,1975-11-14,sh003,
27845,1975-11-13,sh003,
27843,1975-11-12,sh003,
27834,1975-11-11,sh003,
27833,1975-11-10,sh003,
27828,1975-11-09,sh003,
27821,1975-11-08,sh003,
27817,1975-11-07,sh003,
27811,1975-11-06,sh003,
27805,1975-11-05,sh003,
27801,1975-11-04,sh003,
27797,1975-11-03,sh003,
27789,1975-11-02,sh003,
27784,1975-11-01,sh003,
27781,1975-10-31,sh003,
27774,1975-10-30,sh003,
27769,1975-10-29,sh003,
27766,1975-10-28,sh003,
27763,1975-10-27,sh003,
27754,1975-10-26,sh003,
27752,1975-10-25,sh003,
27747,1975-10-24,sh003,
27743,1975-10-23,sh003,
27734,1975-10-22,sh003,
27730,1975-10-21,sh003,
27726,1975-10-20,sh003,
27720,1975-10-19,sh003,
27714,1975-10-18,sh003,
27711,1975-10-17,sh003,
27704,1975-10-16,sh003,
27699,1975-10-15,sh003,
27695,1975-10-14,sh003,
27690,1975-10-13,sh003,
27687,1975-10-12,sh003,
27679,1975-10-11,sh003,
27674,1975-10-10,sh003,
27672,1975-10-09,sh003,
27668,1975-10-08,sh003,
27661,1975-10-07,sh003,
27657,1975-10-06,sh003,
27652,1975-10-05,sh003,
27646,1975-10-04,sh003,
27643,1975-10-03,sh003,
27636,1975-10-02,sh003,
27633,1975-10-01,sh003,
27624,1975-09-30,sh003,
27621,1975-09-29,sh003,
27618,1975-09-28,sh003,
27612,1975-09-27,sh003,
27608,1975-09-26,sh003,
27601,1975-09-25,sh003,
27598,1975-09-24,sh003,
27589,1975-09-23,sh003,
27588,1975-09-22,sh003,
27579,1975-09-21,sh003,
27577,1975-09-20,sh003,
27572,1975-09-19,sh003,
27567,1975-09-18,sh003,
27563,1975-09-17,sh003,
27555,1975-09-16,sh003,
27551,1975-09-15,sh003,
27545,1975-09-14,sh003,
27541,1975-09-13,sh003,
27538,1975-09-12,sh003,
27531,1975-09-11,sh003,
27526,1975-09-10,sh003,
27523,1975-09-09,sh003,
27518,1975-09-08,sh003,
27511,1975-09-07,sh003,
27507,1975-09-06,sh003,
27501,1975-09-05,sh003,
27496,1975-09-04,sh003,
27491,1975-09-03,sh003,
27487,1975-09-02,sh003,
27482,1975-09-01,sh003,
27476,1975-08-31,sh003,
27471,1975-08-30,sh003,
27467,1975-08-29,sh003,
27459,1975-08-28,sh003,
27458,1975-08-27,sh003,
27451,1975-08-26,sh003,
27447,1975-08-25,sh003,
27442,1975-08-24,sh003,
27437,1975-08-23,sh003,
27429,1975-08-22,sh003,
27427,1975-08-21,sh003,
27420,1975-08-20,sh003,
27418,1975-08-19,sh003,
27413,1975-08-18,sh003,
27407,1975-08-17,sh003,
27399,1975-08-16,sh003,
27397,1975-08-15,sh003,
27392,1975-08-14,sh003,
27385,1975-08-13,sh003,
27382,1975-08-12,sh003,
27378,1975-08-11,sh003,
27369,1975-08-10,sh003,
27365,1975-08-09,sh003,
27361,1975-08-08,sh003,
27357,1975-08-07,sh003,
27352,1975-08-06,sh003,
27347,1975-08-05,sh003,
27342,1975-08-04,sh003,
27335,1975-08-03,sh003,
27329,1975-08-02,sh003,
27325,1975-08-01,sh003,
27322,1975-07-31,sh003,
27318,1975-07-30,sh003,
27313,1975-07-29,sh003,
27307,1975-07-28,sh003,
27303,1975-07-27,sh003,
27297,1975-07-26,sh003,
27289,1975-07-25,sh003,
27285,1975-07-24,sh003,
27280,1975-07-23,sh003,
27277,1975-07-22,sh003,
27270,1975-07-21,sh003,
27266,1975-07-20,sh003,
27262,1975-07-19,sh003,
27255,1975-07-18,sh003,
27253,1975-07-17,sh003,
27247,1975-07-16,sh003,
27241,1975-07-15,sh003,
27237,1975-07-14,sh003,
27231,1975-07-13,sh003,
27224,1975-07-12,sh003,
27221,1975-07-11,sh003,
27216,1975-07-10,sh003,
27210,1975-07-09,sh003,
27204,1975-07-08,sh003,
27203,1975-07-07,sh003,
27197,1975-07-06,sh003,
27189,1975-07-05,sh003,
27187,1975-07-04,sh003,
27183,1975-07-03,sh003,
27178,1975-07-02,sh003,
27172,1975-07-01,sh003,
27165,1975-06-30,sh003,
27162,1975-06-29,sh003,
27157,1975-06-28,sh003,
27151,1975-06-27,sh003,
27147,1975-06-26,sh003,
27143,1975-06-25,sh003,
27134,1975-06-24,sh003,
27132,1975-06-23,sh003,
27125,1975-06-22,sh003,
27119,1975-06-21,sh003,
27117,1975-06-20,sh003,
27112,1975-06-19,sh003,
27104,1975-06-18,sh003,
27099,1975-06-17,sh003,
27096,1975-06-16,sh003,
27089,1975-06-15,sh003,
27086,1975-06-14,sh003,
27081,1975-06-13,sh003,
27075,1975-06-12,sh003,
27071,1975-06-11,sh003,
27065,1975-06-10,sh003,
27059,1975-06-09,sh003,
27058,1975-06-08,sh003,
27049,1975-06-07,sh003,
27046,1975-06-06,sh003,
27043,1975-06-05,sh003,
27036,1975-06-04,sh003,
27029,1975-06-03,sh003,
27027,1975-06-02,sh003,
27023,1975-06-01,sh003,
27018,1975-05-31,sh003,
27009,1975-05-30,sh003,
27007,1975-05-29,sh003,
27000,1975-05-28,sh003,
26996,1975-05-27,sh003,
26991,1975-05-26,sh003,
26987,1975-05-25,sh003,
26982,1975-05-24,sh003,
26978,1975-05-23,sh003,
26973,1975-05-22,sh003,
26967,1975-05-21,sh003,
26961,1975-05-20,sh003,
26958,1975-05-19,sh003,
26949,1975-05-18,sh003,2.637
26946,1975-05-17,sh003,2.866
26941,1975-05-16,sh003,3.182
26936,1975-05-15,sh003,3.375
26930,1975-05-14,sh003,3.281
26925,1975-05-13,sh003,2.745
26922,1975-05-12,sh003,2.244
26918,1975-05-11,sh003,2.258
26913,1975-05-10,sh003,2.332
26905,1975-05-09,sh003,2.496
26900,1975-05-08,sh003,2.741
26895,1975-05-07,sh003,3.048
26890,1975-05-06,sh003,3.348
26885,1975-05-05,sh003,3.008
26879,1975-05-04,sh003,2.632
26875,1975-05-03,sh003,2.392
26873,1975-05-02,sh003,2.167
26866,1975-05-01,sh003,2.026
26859,1975-04-30,sh003,
26858,1975-04-29,sh003,
26849,1975-04-28,sh003,
26845,1975-04-27,sh003,
26841,1975-04-26,sh003,
26837,1975-04-25,sh003,
26830,1975-04-24,sh003,
26828,1975-04-23,sh003,
26820,1975-04-22,sh003,
26817,1975-04-21,sh003,
26809,1975-04-20,sh003,
26808,1975-04-19,sh003,
26799,1975-04-18,sh003,
26798,1975-04-17,sh003,
26790,1975-04-16,sh003,
26786,1975-04-15,sh003,
26779,1975-04-14,sh003,
26774,1975-04-13,sh003,
26772,1975-04-12,sh003,
26766,1975-04-11,sh003,
26761,1975-04-10,sh003,
26755,1975-04-09,sh003,
26749,1975-04-08,sh003,
26744,1975-04-07,sh003,
26743,1975-04-06,sh003,
26734,1975-04-05,sh003,
26730,1975-04-04,sh003,
26727,1975-04-03,sh003,
26721,1975-04-02,sh003,
26716,1975-04-01,sh003,
26712,1975-03-31,sh003,
26705,1975-03-30,sh003,
26703,1975-03-29,sh003,
26698,1975-03-28,sh003,
26692,1975-03-27,sh003,
26687,1975-03-26,sh003,
26681,1975-03-25,sh003,
26675,1975-03-24,sh003,
26669,1975-03-23,sh003,
26664,1975-03-22,sh003,
26660,1975-03-21,sh003,
26654,1975-03-20,sh003,0.081
26649,1975-03-19,sh003,0.09
26647,1975-03-18,sh003,0.099
26643,1975-03-17,sh003,0.103
26635,1975-03-16,sh003,0.129
26631,1975-03-15,sh003,0.139
26628,1975-03-14,sh003,0.141
26622,1975-03-13,sh003,0.149
26618,1975-03-12,sh003,0.15
26609,1975-03-11,sh003,0.151
26604,1975-03-10,sh003,0.159
26599,1975-03-09,sh003,0.16
26596,1975-03-08,sh003,0.16
26590,1975-03-07,sh003,0.162
26584,1975-03-06,sh003,0.179
26582,1975-03-05,sh003,0.18
26575,1975-03-04,sh003,0.181
26571,1975-03-03,sh003,0.189
26565,1975-03-02,sh003,0.19
26563,1975-03-01,sh003,0.19
26557,1975-02-28,sh003,0.19
26551,1975-02-27,sh003,0.191
26547,1975-02-26,sh003,0.199
26540,1975-02-25,sh003,0.206
26537,1975-02-24,sh003,0.257
26530,1975-02-23,sh003,0.261
26526,1975-02-22,sh003,0.269
26519,1975-02-21,sh003,0.27
26514,1975-02-20,sh003,0.271
26511,1975-02-19,sh003,0.28
26508,1975-02-18,sh003,0.289
26503,1975-02-17,sh003,0.291
26498,1975-02-16,sh003,0.299
26489,1975-02-15,sh003,0.305
26485,1975-02-14,sh003,0.312
26483,1975-02-13,sh003,0.335
26475,1975-02-12,sh003,0.35
26473,1975-02-11,sh003,0.359
26467,1975-02-10,sh003,0.361
26460,1975-02-09,sh003,0.369
26454,1975-02-08,sh003,0.371
26452,1975-02-07,sh003,0.381
26447,1975-02-06,sh003,0.399
26439,1975-02-05,sh003,0.402
26434,1975-02-04,sh003,0.42
26431,1975-02-03,sh003,0.429
26426,1975-02-02,sh003,0.43
26423,1975-02-01,sh003,0.43
26414,1975-01-31,sh003,0.43
26413,1975-01-30,sh003,0.43
26405,1975-01-29,sh003,0.435
26400,1975-01-28,sh003,0.44
26398,1975-01-27,sh003,0.441
26392,1975-01-26,sh003,0.449
26386,1975-01-25,sh003,0.45
26382,1975-01-24,sh003,0.455
26374,1975-01-23,sh003,0.46
26369,1975-01-22,sh003,0.461
26366,1975-01-21,sh003,0.469
26359,1975-01-20,sh003,0.471
26357,1975-01-19,sh003,0.479
26352,1975-01-18,sh003,0.482
26348,1975-01-17,sh003,0.504
26340,1975-01-16,sh003,0.554
26334,1975-01-15,sh003,0.576
26333,1975-01-14,sh003,0.59
26328,1975-01-13,sh003,0.599
26322,1975-01-12,sh003,0.605
26314,1975-01-11,sh003,0.611
26310,1975-01-10,sh003,0.619
26308,1975-01-09,sh003,0.621
26300,1975-01-08,sh003,0.629
26297,1975-01-07,sh003,0.637
26292,1975-01-06,sh003,0.698
26287,1975-01-05,sh003,0.727
26279,1975-01-04,sh003,0.76
26278,1975-01-03,sh003,0.784
26272,1975-01-02,sh003,0.793
26267,1975-01-01,sh003,0.824
26262,1974-12-31,sh003,0.817
26254,1974-12-30,sh003,0.79
26251,1974-12-29,sh003,0.773
26247,1974-12-28,sh003,0.74
26239,1974-12-27,sh003,0.731
26235,1974-12-26,sh003,0.739
26230,1974-12-25,sh003,0.747
26226,1974-12-24,sh003,0.77
26219,1974-12-23,sh003,0.785
26217,1974-12-22,sh003,0.795
26213,1974-12-21,sh003,0.802
26207,1974-12-20,sh003,0.832
26201,1974-12-19,sh003,0.862
26197,1974-12-18,sh003,0.894
26193,1974-12-17,sh003,0.906
26186,1974-12-16,sh003,0.92
26180,1974-12-15,sh003,0.93
26176,1974-12-14,sh003,0.939
26171,1974-12-13,sh003,0.945
26164,1974-12-12,sh003,0.953
26163,1974-12-11,sh003,0.98
26158,1974-12-10,sh003,1.004
26153,1974-12-09,sh003,1.023
26148,1974-12-08,sh003,1.054
26143,1974-12-07,sh003,1.072
26134,1974-12-06,sh003,1.096
26131,1974-12-05,sh003,1.122
26126,1974-12-04,sh003,1.156
26121,1974-12-03,sh003,1.184
26118,1974-12-02,sh003,1.198
26110,1974-12-01,sh003,1.287
26107,1974-11-30,sh003,1.36
26102,1974-11-29,sh003,1.401
26096,1974-11-28,sh003,1.42
26090,1974-11-27,sh003,1.45
26088,1974-11-26,sh003,1.652
26083,1974-11-25,sh003,1.792
26074,1974-11-24,sh003,1.878
26070,1974-11-23,sh003,1.915
26065,1974-11-22,sh003,1.815
26062,1974-11-21,sh003,1.69
26055,1974-11-20,sh003,1.723
26050,1974-11-19,sh003,1.772
26044,1974-11-18,sh003,1.836
26043,1974-11-17,sh003,1.888
26037,1974-11-16,sh003,1.887
26033,1974-11-15,sh003,1.843
26024,1974-11-14,sh003,1.756
26019,1974-11-13,sh003,1.759
26015,1974-11-12,sh003,1.768
26009,1974-11-11,sh003,1.8
26005,1974-11-10,sh003,1.816
25999,1974-11-09,sh003,1.792
25996,1974-11-08,sh003,1.805
25992,1974-11-07,sh003,1.925
25988,1974-11-06,sh003,1.991
25982,1974-11-05,sh003,2.027
25978,1974-11-04,sh003,2.073
25972,1974-11-03,sh003,2.144
25964,1974-11-02,sh003,2.229
25963,1974-11-01,sh003,2.26
25954,1974-10-31,sh003,2.313
25952,1974-10-30,sh003,2.388
25948,1974-10-29,sh003,2.478
25939,1974-10-28,sh003,2.575
25935,1974-10-27,sh003,2.669
25929,1974-10-26,sh003,2.736
25926,1974-10-25,sh003,2.814
25923,1974-10-24,sh003,2.99
25916,1974-10-23,sh003,3.142
25910,1974-10-22,sh003,3.246
25904,1974-10-21,sh003,3.349
25900,1974-10-20,sh003,3.48
25895,1974-10-19,sh003,3.59
25889,1974-10-18,sh003,3.674
25884,1974-10-17,sh003,3.714
25881,1974-10-16,sh003,3.867
25876,1974-10-15,sh003,4.098
25871,1974-10-14,sh003,4.153
25865,1974-10-13,sh003,4.389
25860,1974-10-12,sh003,4.638
25854,1974-10-11,sh003,4.78
25851,1974-10-10,sh003,4.744
25847,1974-10-09,sh003,4.739
25842,1974-10-08,sh003,4.731
25838,1974-10-07,sh003,4.722
25831,1974-10-06,sh003,4.689
25826,1974-10-05,sh003,4.648
25820,1974-10-04,sh003,4.6
25816,1974-10-03,sh003,4.555
25813,1974-10-02,sh003,4.491
25805,1974-10-01,sh003,4.517
25801,1974-09-30,sh003,4.718
25796,1974-09-29,sh003,4.736
25792,1974-09-28,sh003,4.757
25788,1974-09-27,sh003,4.784
25783,1974-09-26,sh003,4.832
25775,1974-09-25,sh003,4.88
25769,1974-09-24,sh003,4.909
25768,1974-09-23,sh003,4.92
25760,1974-09-22,sh003,4.929
25756,1974-09-21,sh003,4.929
25753,1974-09-20,sh003,4.917
25746,1974-09-19,sh003,4.87
25740,1974-09-18,sh003,4.844
25738,1974-09-17,sh003,4.818
25731,1974-09-16,sh003,4.783
25725,1974-09-15,sh003,4.745
25720,1974-09-14,sh003,4.716
25715,1974-09-13,sh003,4.672
25712,1974-09-12,sh003,4.67
25706,1974-09-11,sh003,4.663
25703,1974-09-10,sh003,4.634
25698,1974-09-09,sh003,4.608
25689,1974-09-08,sh003,4.58
25685,1974-09-07,sh003,4.561
25680,1974-09-06,sh003,4.547
25675,1974-09-05,sh003,4.519
25671,1974-09-04,sh003,4.499
25668,1974-09-03,sh003,4.479
25661,1974-09-02,sh003,4.458
25658,1974-09-01,sh003,4.424
25651,1974-08-31,sh003,4.401
25644,1974-08-30,sh003,4.394
25642,1974-08-29,sh003,4.436
25636,1974-08-28,sh003,4.518
25632,1974-08-27,sh003,4.554
25625,1974-08-26,sh003,4.61
25622,1974-08-25,sh003,4.637
25616,1974-08-24,sh003,4.617
25610,1974-08-23,sh003,4.58
25606,1974-08-22,sh003,4.538
25603,1974-08-21,sh003,4.497
25597,1974-08-20,sh003,4.443
25591,1974-08-19,sh003,4.378
25586,1974-08-18,sh003,4.333
25583,1974-08-17,sh003,4.287
25577,1974-08-16,sh003,4.215
25570,1974-08-15,sh003,4.178
25568,1974-08-14,sh003,4.143
25559,1974-08-13,sh003,4.281
25558,1974-08-12,sh003,4.324
25553,1974-08-11,sh003,4.323
25544,1974-08-10,sh003,4.288
25541,1974-08-09,sh003,4.258
25535,1974-08-08,sh003,4.163
25529,1974-08-07,sh003,3.995
25525,1974-08-06,sh003,3.812
25523,1974-08-05,sh003,3.37
25514,1974-08-04,sh003,3.258
25511,1974-08-03,sh003,3.213
25505,1974-08-02,sh003,3.292
25502,1974-08-01,sh003,3.423
25498,1974-07-31,sh003,3.599
25492,1974-07-30,sh003,3.783
25487,1974-07-29,sh003,3.933
25482,1974-07-28,sh003,4.056
25477,1974-07-27,sh003,4.159
25470,1974-07-26,sh003,4.246
25467,1974-07-25,sh003,4.419
25460,1974-07-24,sh003,4.427
25457,1974-07-23,sh003,4.4
25453,1974-07-22,sh003,4.379
25444,1974-07-21,sh003,4.343
25441,1974-07-20,sh003,4.29
25434,1974-07-19,sh003,4.164
25431,1974-07-18,sh003,3.949
25427,1974-07-17,sh003,3.514
25420,1974-07-16,sh003,2.517
25418,1974-07-15,sh003,2.354
25413,1974-07-14,sh003,2.425
25407,1974-07-13,sh003,2.475
25402,1974-07-12,sh003,2.575
25394,1974-07-11,sh003,2.638
25389,1974-07-10,sh003,2.607
25386,1974-07-09,sh003,2.561
25383,1974-07-08,sh003,2.552
25374,1974-07-07,sh003,2.581
25373,1974-07-06,sh003,2.601
25364,1974-07-05,sh003,2.635
25360,1974-07-04,sh003,2.682
25358,1974-07-03,sh003,2.774
25352,1974-07-02,sh003,2.864
25346,1974-07-01,sh003,3.031
25340,1974-06-30,sh003,3.211
25336,1974-06-29,sh003,3.42
25333,1974-06-28,sh003,3.555
25327,1974-06-27,sh003,3.53
25320,1974-06-26,sh003,3.282
25317,1974-06-25,sh003,3.034
25313,1974-06-24,sh003,3.005
25305,1974-06-23,sh003,3.058
25301,1974-06-22,sh003,3.164
25296,1974-06-21,sh003,3.303
25289,1974-06-20,sh003,3.523
25287,1974-06-19,sh003,3.711
25280,1974-06-18,sh003,3.879
25274,1974-06-17,sh003,3.913
25271,1974-06-16,sh003,3.965
25264,1974-06-15,sh003,4.095
25259,1974-06-14,sh003,4.286
25256,1974-06-13,sh003,4.347
25251,1974-06-12,sh003,4.379
25246,1974-06-11,sh003,4.302
25240,1974-06-10,sh003,3.978
25234,1974-06-09,sh003,3.313
25231,1974-06-08,sh003,2.316
25228,1974-06-07,sh003,2.082
25221,1974-06-06,sh003,2.223
25217,1974-06-05,sh003,2.334
25211,1974-06-04,sh003,2.525
25208,1974-06-03,sh003,2.752
25199,1974-06-02,sh003,3.015
25197,1974-06-01,sh003,3.371
25193,1974-05-31,sh003,3.859
25184,1974-05-30,sh003,4.266
25183,1974-05-29,sh003,4.481
25177,1974-05-28,sh003,4.565
25170,1974-05-27,sh003,4.598
25165,1974-05-26,sh003,4.575
25160,1974-05-25,sh003,4.511
25154,1974-05-24,sh003,4.412
25151,1974-05-23,sh003,4.332
25144,1974-05-22,sh003,4.241
25142,1974-05-21,sh003,4.14
25134,1974-05-20,sh003,3.907
25131,1974-05-19,sh003,3.269
25126,1974-05-18,sh003,2.17
25123,1974-05-17,sh003,1.88
25115,1974-05-16,sh003,1.674
25113,1974-05-15,sh003,1.593
25106,1974-05-14,sh003,1.75
25099,1974-05-13,sh003,1.949
25097,1974-05-12,sh003,2.018
25090,1974-05-11,sh003,2.038
25086,1974-05-10,sh003,
25082,1974-05-09,sh003,
25077,1974-05-08,sh003,
25073,1974-05-07,sh003,
25067,1974-05-06,sh003,
25063,1974-05-05,sh003,
25057,1974-05-04,sh003,
25050,1974-05-03,sh003,
25046,1974-05-02,sh003,
25039,1974-05-01,sh003,
25037,1974-04-30,sh003,
25033,1974-04-29,sh003,
25024,1974-04-28,sh003,
25023,1974-04-27,sh003,
25016,1974-04-26,sh003,
25013,1974-04-25,sh003,
25006,1974-04-24,sh003,
25001,1974-04-23,sh003,
24994,1974-04-22,sh003,
24990,1974-04-21,sh003,
24988,1974-04-20,sh003,
24983,1974-04-19,sh003,
24974,1974-04-18,sh003,
24969,1974-04-17,sh003,
24968,1974-04-16,sh003,
24961,1974-04-15,sh003,
24956,1974-04-14,sh003,
24951,1974-04-13,sh003,
24946,1974-04-12,sh003,
24942,1974-04-11,sh003,
24937,1974-04-10,sh003,
24931,1974-04-09,sh003,
24925,1974-04-08,sh003,
24920,1974-04-07,sh003,
24918,1974-04-06,sh003,
24911,1974-04-05,sh003,
24904,1974-04-04,sh003,
24903,1974-04-03,sh003,
24898,1974-04-02,sh003,
24891,1974-04-01,sh003,
24888,1974-03-31,sh003,
24880,1974-03-30,sh003,
24877,1974-03-29,sh003,
24873,1974-03-28,sh003,
24865,1974-03-27,sh003,
24863,1974-03-26,sh003,
24858,1974-03-25,sh003,
24851,1974-03-24,sh003,
24844,1974-03-23,sh003,
24839,1974-03-22,sh003,
24836,1974-03-21,sh003,
24833,1974-03-20,sh003,
24826,1974-03-19,sh003,
24823,1974-03-18,sh003,
24816,1974-03-17,sh003,
24811,1974-03-16,sh003,
24806,1974-03-15,sh003,
24801,1974-03-14,sh003,
24794,1974-03-13,sh003,
24793,1974-03-12,sh003,
24787,1974-03-11,sh003,
24782,1974-03-10,sh003,
24778,1974-03-09,sh003,
24772,1974-03-08,sh003,
24764,1974-03-07,sh003,
24763,1974-03-06,sh003,
24758,1974-03-05,sh003,
24751,1974-03-04,sh003,
24744,1974-03-03,sh003,
24742,1974-03-02,sh003,
24735,1974-03-01,sh003,
24731,1974-02-28,sh003,
24724,1974-02-27,sh003,
24722,1974-02-26,sh003,
24717,1974-02-25,sh003,
24711,1974-02-24,sh003,
24705,1974-02-23,sh003,
24700,1974-02-22,sh003,
24696,1974-02-21,sh003,
24690,1974-02-20,sh003,
24686,1974-02-19,sh003,
24681,1974-02-18,sh003,
24674,1974-02-17,sh003,
24670,1974-02-16,sh003,
24668,1974-02-15,sh003,
24662,1974-02-14,sh003,
24657,1974-02-13,sh003,
24649,1974-02-12,sh003,
24648,1974-02-11,sh003,
24639,1974-02-10,sh003,
24637,1974-02-09,sh003,
24629,1974-02-08,sh003,
24627,1974-02-07,sh003,
24623,1974-02-06,sh003,
24615,1974-02-05,sh003,
24613,1974-02-04,sh003,
24606,1974-02-03,sh003,
24602,1974-02-02,sh003,
24594,1974-02-01,sh003,
24591,1974-01-31,sh003,
24584,1974-01-30,sh003,
24583,1974-01-29,sh003,
24574,1974-01-28,sh003,
24570,1974-01-27,sh003,
24567,1974-01-26,sh003,
24563,1974-01-25,sh003,
24555,1974-01-24,sh003,
24551,1974-01-23,sh003,
24546,1974-01-22,sh003,
24541,1974-01-21,sh003,
24536,1974-01-20,sh003,
24531,1974-01-19,sh003,
24524,1974-01-18,sh003,
24519,1974-01-17,sh003,
24514,1974-01-16,sh003,
24513,1974-01-15,sh003,
24508,1974-01-14,sh003,
24502,1974-01-13,sh003,
24498,1974-01-12,sh003,
24491,1974-01-11,sh003,
24485,1974-01-10,sh003,
24481,1974-01-09,sh003,
24474,1974-01-08,sh003,
24469,1974-01-07,sh003,
24466,1974-01-06,sh003,
24461,1974-01-05,sh003,
24454,1974-01-04,sh003,
24452,1974-01-03,sh003,
24445,1974-01-02,sh003,
24440,1974-01-01,sh003,
24434,1973-12-31,sh003,
24433,1973-12-30,sh003,
24424,1973-12-29,sh003,
24421,1973-12-28,sh003,
24415,1973-12-27,sh003,
24412,1973-12-26,sh003,
24404,1973-12-25,sh003,
24403,1973-12-24,sh003,
24396,1973-12-23,sh003,
24390,1973-12-22,sh003,
24385,1973-12-21,sh003,
24380,1973-12-20,sh003,
24374,1973-12-19,sh003,
24372,1973-12-18,sh003,
24365,1973-12-17,sh003,
24361,1973-12-16,sh003,
24356,1973-12-15,sh003,
24351,1973-12-14,sh003,
24345,1973-12-13,sh003,
24342,1973-12-12,sh003,
24337,1973-12-11,sh003,
24330,1973-12-10,sh003,
24324,1973-12-09,sh003,
24319,1973-12-08,sh003,
24318,1973-12-07,sh003,
24313,1973-12-06,sh003,
24305,1973-12-05,sh003,
24302,1973-12-04,sh003,
24294,1973-12-03,sh003,
24289,1973-12-02,sh003,
24287,1973-12-01,sh003,
24280,1973-11-30,sh003,
24276,1973-11-29,sh003,
24270,1973-11-28,sh003,
24266,1973-11-27,sh003,
24261,1973-11-26,sh003,
24258,1973-11-25,sh003,
24251,1973-11-24,sh003,
24248,1973-11-23,sh003,
24243,1973-11-22,sh003,
24238,1973-11-21,sh003,
24230,1973-11-20,sh003,
24228,1973-11-19,sh003,
24220,1973-11-18,sh003,
24217,1973-11-17,sh003,
24209,1973-11-16,sh003,
24207,1973-11-15,sh003,
24203,1973-11-14,sh003,
24198,1973-11-13,sh003,
24189,1973-11-12,sh003,
24188,1973-11-11,sh003,
24182,1973-11-10,sh003,
24178,1973-11-09,sh003,
24170,1973-11-08,sh003,
24166,1973-11-07,sh003,
24160,1973-11-06,sh003,
24155,1973-11-05,sh003,
24151,1973-11-04,sh003,
24147,1973-11-03,sh003,
24143,1973-11-02,sh003,
24136,1973-11-01,sh003,
24132,1973-10-31,sh003,
24126,1973-10-30,sh003,
24120,1973-10-29,sh003,
24114,1973-10-28,sh003,
24109,1973-10-27,sh003,
24105,1973-10-26,sh003,
24101,1973-10-25,sh003,
24097,1973-10-24,sh003,
24091,1973-10-23,sh003,
24088,1973-10-22,sh003,
24083,1973-10-21,sh003,
24077,1973-10-20,sh003,
24071,1973-10-19,sh003,
24064,1973-10-18,sh003,
24059,1973-10-17,sh003,
24056,1973-10-16,sh003,
24050,1973-10-15,sh003,
24046,1973-10-14,sh003,
24040,1973-10-13,sh003,
24035,1973-10-12,sh003,
24029,1973-10-11,sh003,
24026,1973-10-10,sh003,
24019,1973-10-09,sh003,
24014,1973-10-08,sh003,
24012,1973-10-07,sh003,
24006,1973-10-06,sh003,
24002,1973-10-05,sh003,
23995,1973-10-04,sh003,
23989,1973-10-03,sh003,
23985,1973-10-02,sh003,
23979,1973-10-01,sh003,
23978,1973-09-30,sh003,
23969,1973-09-29,sh003,
23966,1973-09-28,sh003,
23960,1973-09-27,sh003,
23955,1973-09-26,sh003,
23953,1973-09-25,sh003,
23944,1973-09-24,sh003,
23942,1973-09-23,sh003,
23938,1973-09-22,sh003,
23932,1973-09-21,sh003,
23928,1973-09-20,sh003,
23922,1973-09-19,sh003,
23914,1973-09-18,sh003,
23911,1973-09-17,sh003,
23904,1973-09-16,sh003,
23903,1973-09-15,sh003,
23894,1973-09-14,sh003,
23892,1973-09-13,sh003,
23887,1973-09-12,sh003,
23880,1973-09-11,sh003,
